Country_Reg,Case_Type,People_Total Cases,Difference,Date,Lat,Long,Population_C,People_Hos
Czechia,Deaths,1260791,9400,2022-08-01,,,10673.213,0
Czechia,Deaths,1228476,-32315,2022-09-01,,,10673.213,0
Czechia,Deaths,1282702,54226,2022-10-01,,,10673.213,0
Czechia,Deaths,1251769,-30933,2022-11-01,,,10673.213,0
Czechia,Deaths,1302017,50248,2022-12-01,,,10673.213,0
Czechia,Deaths,1309566,7549,2023-01-01,,,10809.716,0
Czechia,Deaths,1186215,-123351,2023-02-01,,,10809.716,0
Czechia,Deaths,382201,-804014,2023-03-01,,,10809.716,0
Denmark,Deaths,0,0,2020-01-01,,,5831.53,0
Denmark,Deaths,0,0,2020-02-01,,,5831.53,0
Denmark,Deaths,542,542,2020-03-01,,,5831.53,0
Denmark,Deaths,9093,8551,2020-04-01,,,5831.53,0
Denmark,Deaths,16639,7546,2020-05-01,,,5831.53,0
Denmark,Deaths,17867,1228,2020-06-01,,,5831.53,0
Denmark,Deaths,18918,1051,2020-07-01,,,5831.53,0
Denmark,Deaths,19230,312,2020-08-01,,,5831.53,0
Denmark,Deaths,19065,-165,2020-09-01,,,5831.53,0
Denmark,Deaths,21144,2079,2020-10-01,,,5831.53,0
Denmark,Deaths,23058,1914,2020-11-01,,,5831.53,0
Denmark,Deaths,31323,8265,2020-12-01,,,5831.53,0
Denmark,Deaths,54016,22693,2021-01-01,,,5856.776,0
Denmark,Deaths,63855,9839,2021-02-01,,,5856.776,0
Denmark,Deaths,74220,10365,2021-03-01,,,5856.776,0
Denmark,Deaths,73605,-615,2021-04-01,,,5856.776,0
Denmark,Deaths,77600,3995,2021-05-01,,,5856.776,0
Denmark,Deaths,75802,-1798,2021-06-01,,,5856.776,0
Denmark,Deaths,78801,2999,2021-07-01,,,5856.776,0
Denmark,Deaths,79476,675,2021-08-01,,,5856.776,0
Denmark,Deaths,78618,-858,2021-09-01,,,5856.776,0
Denmark,Deaths,83269,4651,2021-10-01,,,5856.776,0
Denmark,Deaths,83807,538,2021-11-01,,,5856.776,0
Denmark,Deaths,95612,11805,2021-12-01,,,5856.776,0
Denmark,Deaths,109000,13388,2022-01-01,,,5902.904,0
Denmark,Deaths,117022,8022,2022-02-01,,,5902.904,0
Denmark,Deaths,163516,46494,2022-03-01,,,5902.904,0
Denmark,Deaths,180391,16875,2022-04-01,,,5902.904,0
Denmark,Deaths,196298,15907,2022-05-01,,,5902.904,0
Denmark,Deaths,193914,-2384,2022-06-01,,,5902.904,0
Denmark,Deaths,204664,10750,2022-07-01,,,5902.904,0
Denmark,Deaths,212592,7928,2022-08-01,,,5902.904,0
Denmark,Deaths,211281,-1311,2022-09-01,,,5902.904,0
Denmark,Deaths,224660,13379,2022-10-01,,,5902.904,0
Denmark,Deaths,225096,436,2022-11-01,,,5902.904,0
Denmark,Deaths,238301,13205,2022-12-01,,,5902.904,0
Denmark,Deaths,249421,11120,2023-01-01,,,5948.136,0
Denmark,Deaths,231222,-18199,2023-02-01,,,5948.136,0
Denmark,Deaths,74961,-156261,2023-03-01,,,5948.136,0
Diamond Princess,Deaths,0,0,2020-01-01,,,,0
Diamond Princess,Deaths,35,35,2020-02-01,,,,0
Diamond Princess,Deaths,234,199,2020-03-01,,,,0
Diamond Princess,Deaths,361,127,2020-04-01,,,,0
Diamond Princess,Deaths,403,42,2020-05-01,,,,0
Diamond Princess,Deaths,390,-13,2020-06-01,,,,0
Diamond Princess,Deaths,403,13,2020-07-01,,,,0
Diamond Princess,Deaths,403,0,2020-08-01,,,,0
Diamond Princess,Deaths,390,-13,2020-09-01,,,,0
Diamond Princess,Deaths,403,13,2020-10-01,,,,0
Diamond Princess,Deaths,390,-13,2020-11-01,,,,0
Diamond Princess,Deaths,403,13,2020-12-01,,,,0
Diamond Princess,Deaths,403,0,2021-01-01,,,,0
Diamond Princess,Deaths,364,-39,2021-02-01,,,,0
Diamond Princess,Deaths,403,39,2021-03-01,,,,0
Diamond Princess,Deaths,390,-13,2021-04-01,,,,0
Diamond Princess,Deaths,403,13,2021-05-01,,,,0
Diamond Princess,Deaths,390,-13,2021-06-01,,,,0
Diamond Princess,Deaths,403,13,2021-07-01,,,,0
Diamond Princess,Deaths,403,0,2021-08-01,,,,0
Diamond Princess,Deaths,390,-13,2021-09-01,,,,0
Diamond Princess,Deaths,403,13,2021-10-01,,,,0
Diamond Princess,Deaths,390,-13,2021-11-01,,,,0
Diamond Princess,Deaths,403,13,2021-12-01,,,,0
Diamond Princess,Deaths,403,0,2022-01-01,,,,0
Diamond Princess,Deaths,364,-39,2022-02-01,,,,0
Diamond Princess,Deaths,403,39,2022-03-01,,,,0
Diamond Princess,Deaths,390,-13,2022-04-01,,,,0
Diamond Princess,Deaths,403,13,2022-05-01,,,,0
Diamond Princess,Deaths,390,-13,2022-06-01,,,,0
Diamond Princess,Deaths,403,13,2022-07-01,,,,0
Diamond Princess,Deaths,403,0,2022-08-01,,,,0
Diamond Princess,Deaths,390,-13,2022-09-01,,,,0
Diamond Princess,Deaths,403,13,2022-10-01,,,,0
Diamond Princess,Deaths,390,-13,2022-11-01,,,,0
Diamond Princess,Deaths,403,13,2022-12-01,,,,0
Diamond Princess,Deaths,403,0,2023-01-01,,,,0
Diamond Princess,Deaths,364,-39,2023-02-01,,,,0
Diamond Princess,Deaths,117,-247,2023-03-01,,,,0
Djibouti,Deaths,0,0,2020-01-01,,,1105.188,0
Djibouti,Deaths,0,0,2020-02-01,,,1105.188,0
Djibouti,Deaths,0,0,2020-03-01,,,1105.188,0
Djibouti,Deaths,41,41,2020-04-01,,,1105.188,0
Djibouti,Deaths,244,203,2020-05-01,,,1105.188,0
Djibouti,Deaths,1210,966,2020-06-01,,,1105.188,0
Djibouti,Deaths,1748,538,2020-07-01,,,1105.188,0
Djibouti,Deaths,1839,91,2020-08-01,,,1105.188,0
Djibouti,Deaths,1825,-14,2020-09-01,,,1105.188,0
Djibouti,Deaths,1891,66,2020-10-01,,,1105.188,0
Djibouti,Deaths,1830,-61,2020-11-01,,,1105.188,0
Djibouti,Deaths,1891,61,2020-12-01,,,1105.188,0
Djibouti,Deaths,1898,7,2021-01-01,,,1121.248,0
Djibouti,Deaths,1764,-134,2021-02-01,,,1121.248,0
Djibouti,Deaths,1986,222,2021-03-01,,,1121.248,0
Djibouti,Deaths,3281,1295,2021-04-01,,,1121.248,0
Djibouti,Deaths,4669,1388,2021-05-01,,,1121.248,0
Djibouti,Deaths,4632,-37,2021-06-01,,,1121.248,0
Djibouti,Deaths,4807,175,2021-07-01,,,1121.248,0
Djibouti,Deaths,4848,41,2021-08-01,,,1121.248,0
Djibouti,Deaths,4773,-75,2021-09-01,,,1121.248,0
Djibouti,Deaths,5507,734,2021-10-01,,,1121.248,0
Djibouti,Deaths,5562,55,2021-11-01,,,1121.248,0
Djibouti,Deaths,5843,281,2021-12-01,,,1121.248,0
Djibouti,Deaths,5859,16,2022-01-01,,,1137.096,0
Djibouti,Deaths,5292,-567,2022-02-01,,,1137.096,0
Djibouti,Deaths,5859,567,2022-03-01,,,1137.096,0
Djibouti,Deaths,5670,-189,2022-04-01,,,1137.096,0
Djibouti,Deaths,5859,189,2022-05-01,,,1137.096,0
Djibouti,Deaths,5670,-189,2022-06-01,,,1137.096,0
Djibouti,Deaths,5859,189,2022-07-01,,,1137.096,0
Djibouti,Deaths,5859,0,2022-08-01,,,1137.096,0
Djibouti,Deaths,5670,-189,2022-09-01,,,1137.096,0
Djibouti,Deaths,5859,189,2022-10-01,,,1137.096,0
Djibouti,Deaths,5670,-189,2022-11-01,,,1137.096,0
Djibouti,Deaths,5859,189,2022-12-01,,,1137.096,0
Djibouti,Deaths,5859,0,2023-01-01,,,1152.944,0
Djibouti,Deaths,5292,-567,2023-02-01,,,1152.944,0
Djibouti,Deaths,1701,-3591,2023-03-01,,,1152.944,0
Dominica,Deaths,0,0,2020-01-01,,,67.573,0
Dominica,Deaths,0,0,2020-02-01,,,67.573,0
Dominica,Deaths,0,0,2020-03-01,,,67.573,0
Dominica,Deaths,0,0,2020-04-01,,,67.573,0
Dominica,Deaths,0,0,2020-05-01,,,67.573,0
Dominica,Deaths,0,0,2020-06-01,,,67.573,0
Dominica,Deaths,0,0,2020-07-01,,,67.573,0
Dominica,Deaths,0,0,2020-08-01,,,67.573,0
Dominica,Deaths,0,0,2020-09-01,,,67.573,0
Dominica,Deaths,0,0,2020-10-01,,,67.573,0
Dominica,Deaths,0,0,2020-11-01,,,67.573,0
Dominica,Deaths,0,0,2020-12-01,,,67.573,0
Dominica,Deaths,0,0,2021-01-01,,,67.202,0
Dominica,Deaths,0,0,2021-02-01,,,67.202,0
Dominica,Deaths,0,0,2021-03-01,,,67.202,0
Dominica,Deaths,0,0,2021-04-01,,,67.202,0
Dominica,Deaths,0,0,2021-05-01,,,67.202,0
Dominica,Deaths,0,0,2021-06-01,,,67.202,0
Dominica,Deaths,0,0,2021-07-01,,,67.202,0
Dominica,Deaths,22,22,2021-08-01,,,67.202,0
Dominica,Deaths,264,242,2021-09-01,,,67.202,0
Dominica,Deaths,852,588,2021-10-01,,,67.202,0
Dominica,Deaths,1036,184,2021-11-01,,,67.202,0
Dominica,Deaths,1319,283,2021-12-01,,,67.202,0
Dominica,Deaths,1498,179,2022-01-01,,,66.826,0
Dominica,Deaths,1521,23,2022-02-01,,,66.826,0
Dominica,Deaths,1916,395,2022-03-01,,,66.826,0
Dominica,Deaths,1890,-26,2022-04-01,,,66.826,0
Dominica,Deaths,1967,77,2022-05-01,,,66.826,0
Dominica,Deaths,2011,44,2022-06-01,,,66.826,0
Dominica,Deaths,2108,97,2022-07-01,,,66.826,0
Dominica,Deaths,2108,0,2022-08-01,,,66.826,0
Dominica,Deaths,2064,-44,2022-09-01,,,66.826,0
Dominica,Deaths,2294,230,2022-10-01,,,66.826,0
Dominica,Deaths,2220,-74,2022-11-01,,,66.826,0
Dominica,Deaths,2294,74,2022-12-01,,,66.826,0
Dominica,Deaths,2294,0,2023-01-01,,,66.51,0
Dominica,Deaths,2072,-222,2023-02-01,,,66.51,0
Dominica,Deaths,666,-1406,2023-03-01,,,66.51,0
Dominican Republic,Deaths,0,0,2020-01-01,,,11008.3,0
Dominican Republic,Deaths,0,0,2020-02-01,,,11008.3,0
Dominican Republic,Deaths,220,220,2020-03-01,,,11008.3,0
Dominican Republic,Deaths,5552,5332,2020-04-01,,,11008.3,0
Dominican Republic,Deaths,12982,7430,2020-05-01,,,11008.3,0
Dominican Republic,Deaths,18404,5422,2020-06-01,,,11008.3,0
Dominican Republic,Deaths,29158,10754,2020-07-01,,,11008.3,0
Dominican Republic,Deaths,44550,15392,2020-08-01,,,11008.3,0
Dominican Republic,Deaths,59230,14680,2020-09-01,,,11008.3,0
Dominican Republic,Deaths,67808,8578,2020-10-01,,,11008.3,0
Dominican Republic,Deaths,68649,841,2020-11-01,,,11008.3,0
Dominican Republic,Deaths,73568,4919,2020-12-01,,,11008.3,0
Dominican Republic,Deaths,76846,3278,2021-01-01,,,11123.476,0
Dominican Republic,Deaths,82092,5246,2021-02-01,,,11123.476,0
Dominican Republic,Deaths,100163,18071,2021-03-01,,,11123.476,0
Dominican Republic,Deaths,102213,2050,2021-04-01,,,11123.476,0
Dominican Republic,Deaths,110656,8443,2021-05-01,,,11123.476,0
Dominican Republic,Deaths,111722,1066,2021-06-01,,,11123.476,0
Dominican Republic,Deaths,121075,9353,2021-07-01,,,11123.476,0
Dominican Republic,Deaths,123548,2473,2021-08-01,,,11123.476,0
Dominican Republic,Deaths,120714,-2834,2021-09-01,,,11123.476,0
Dominican Republic,Deaths,126677,5963,2021-10-01,,,11123.476,0
Dominican Republic,Deaths,125185,-1492,2021-11-01,,,11123.476,0
Dominican Republic,Deaths,130928,5743,2021-12-01,,,11123.476,0
Dominican Republic,Deaths,132411,1483,2022-01-01,,,11230.734,0
Dominican Republic,Deaths,121649,-10762,2022-02-01,,,11230.734,0
Dominican Republic,Deaths,135577,13928,2022-03-01,,,11230.734,0
Dominican Republic,Deaths,131260,-4317,2022-04-01,,,11230.734,0
Dominican Republic,Deaths,135672,4412,2022-05-01,,,11230.734,0
Dominican Republic,Deaths,131428,-4244,2022-06-01,,,11230.734,0
Dominican Republic,Deaths,135873,4445,2022-07-01,,,11230.734,0
Dominican Republic,Deaths,135899,26,2022-08-01,,,11230.734,0
Dominican Republic,Deaths,131520,-4379,2022-09-01,,,11230.734,0
Dominican Republic,Deaths,135904,4384,2022-10-01,,,11230.734,0
Dominican Republic,Deaths,131520,-4384,2022-11-01,,,11230.734,0
Dominican Republic,Deaths,135904,4384,2022-12-01,,,11230.734,0
Dominican Republic,Deaths,135904,0,2023-01-01,,,11331.265,0
Dominican Republic,Deaths,122752,-13152,2023-02-01,,,11331.265,0
Dominican Republic,Deaths,39456,-83296,2023-03-01,,,11331.265,0
Ecuador,Deaths,0,0,2020-01-01,,,17546.065,0
Ecuador,Deaths,0,0,2020-02-01,,,17546.065,0
Ecuador,Deaths,423,423,2020-03-01,,,17546.065,0
Ecuador,Deaths,12586,12163,2020-04-01,,,17546.065,0
Ecuador,Deaths,76863,64277,2020-05-01,,,17546.065,0
Ecuador,Deaths,118831,41968,2020-06-01,,,17546.065,0
Ecuador,Deaths,160481,41650,2020-07-01,,,17546.065,0
Ecuador,Deaths,189640,29159,2020-08-01,,,17546.065,0
Ecuador,Deaths,304684,115044,2020-09-01,,,17546.065,0
Ecuador,Deaths,379203,74519,2020-10-01,,,17546.065,0
Ecuador,Deaths,390757,11554,2020-11-01,,,17546.065,0
Ecuador,Deaths,430061,39304,2020-12-01,,,17546.065,0
Ecuador,Deaths,445664,15603,2021-01-01,,,17682.454,0
Ecuador,Deaths,428747,-16917,2021-02-01,,,17682.454,0
Ecuador,Deaths,505563,76816,2021-03-01,,,17682.454,0
Ecuador,Deaths,527926,22363,2021-04-01,,,17682.454,0
Ecuador,Deaths,609921,81995,2021-05-01,,,17682.454,0
Ecuador,Deaths,633587,23666,2021-06-01,,,17682.454,0
Ecuador,Deaths,787795,154208,2021-07-01,,,17682.454,0
Ecuador,Deaths,990974,203179,2021-08-01,,,17682.454,0
Ecuador,Deaths,976576,-14398,2021-09-01,,,17682.454,0
Ecuador,Deaths,1019843,43267,2021-10-01,,,17682.454,0
Ecuador,Deaths,992660,-27183,2021-11-01,,,17682.454,0
Ecuador,Deaths,1040620,47960,2021-12-01,,,17682.454,0
Ecuador,Deaths,1057631,17011,2022-01-01,,,17823.897,0
Ecuador,Deaths,978856,-78775,2022-02-01,,,17823.897,0
Ecuador,Deaths,1095801,116945,2022-03-01,,,17823.897,0
Ecuador,Deaths,1065384,-30417,2022-04-01,,,17823.897,0
Ecuador,Deaths,1103916,38532,2022-05-01,,,17823.897,0
Ecuador,Deaths,1070244,-33672,2022-06-01,,,17823.897,0
Ecuador,Deaths,1108819,38575,2022-07-01,,,17823.897,0
Ecuador,Deaths,1110288,1469,2022-08-01,,,17823.897,0
Ecuador,Deaths,1076382,-33906,2022-09-01,,,17823.897,0
Ecuador,Deaths,1113076,36694,2022-10-01,,,17823.897,0
Ecuador,Deaths,1078045,-35031,2022-11-01,,,17823.897,0
Ecuador,Deaths,1114140,36095,2022-12-01,,,17823.897,0
Ecuador,Deaths,1114156,16,2023-01-01,,,17980.083,0
Ecuador,Deaths,1007527,-106629,2023-02-01,,,17980.083,0
Ecuador,Deaths,324126,-683401,2023-03-01,,,17980.083,0
Egypt,Deaths,0,0,2020-01-01,,,109315.124,0
Egypt,Deaths,0,0,2020-02-01,,,109315.124,0
Egypt,Deaths,338,338,2020-03-01,,,109315.124,0
Egypt,Deaths,6017,5679,2020-04-01,,,109315.124,0
Egypt,Deaths,19547,13530,2020-05-01,,,109315.124,0
Egypt,Deaths,54759,35212,2020-06-01,,,109315.124,0
Egypt,Deaths,125273,70514,2020-07-01,,,109315.124,0
Egypt,Deaths,159360,34087,2020-08-01,,,109315.124,0
Egypt,Deaths,170670,11310,2020-09-01,,,109315.124,0
Egypt,Deaths,189211,18541,2020-10-01,,,109315.124,0
Egypt,Deaths,193889,4678,2020-11-01,,,109315.124,0
Egypt,Deaths,218457,24568,2020-12-01,,,109315.124,0
Egypt,Deaths,264116,45659,2021-01-01,,,110957.008,0
Egypt,Deaths,280696,16580,2021-02-01,,,110957.008,0
Egypt,Deaths,352754,72058,2021-03-01,,,110957.008,0
Egypt,Deaths,379473,26719,2021-04-01,,,110957.008,0
Egypt,Deaths,443247,63774,2021-05-01,,,110957.008,0
Egypt,Deaths,470770,27523,2021-06-01,,,110957.008,0
Egypt,Deaths,508646,37876,2021-07-01,,,110957.008,0
Egypt,Deaths,515510,6864,2021-08-01,,,110957.008,0
Egypt,Deaths,508827,-6683,2021-09-01,,,110957.008,0
Egypt,Deaths,556651,47824,2021-10-01,,,110957.008,0
Egypt,Deaths,587752,31101,2021-11-01,,,110957.008,0
Egypt,Deaths,657298,69546,2021-12-01,,,110957.008,0
Egypt,Deaths,687235,29937,2022-01-01,,,112618.25,0
Egypt,Deaths,655568,-31667,2022-02-01,,,112618.25,0
Egypt,Deaths,752879,97311,2022-03-01,,,112618.25,0
Egypt,Deaths,736094,-16785,2022-04-01,,,112618.25,0
Egypt,Deaths,764921,28827,2022-05-01,,,112618.25,0
Egypt,Deaths,741609,-23312,2022-06-01,,,112618.25,0
Egypt,Deaths,766915,25306,2022-07-01,,,112618.25,0
Egypt,Deaths,768300,1385,2022-08-01,,,112618.25,0
Egypt,Deaths,743884,-24416,2022-09-01,,,112618.25,0
Egypt,Deaths,768720,24836,2022-10-01,,,112618.25,0
Egypt,Deaths,743940,-24780,2022-11-01,,,112618.25,0
Egypt,Deaths,768796,24856,2022-12-01,,,112618.25,0
Egypt,Deaths,768912,116,2023-01-01,,,114535.772,0
Egypt,Deaths,694620,-74292,2023-02-01,,,114535.772,0
Egypt,Deaths,223287,-471333,2023-03-01,,,114535.772,0
El Salvador,Deaths,0,0,2020-01-01,,,6234.673,0
El Salvador,Deaths,0,0,2020-02-01,,,6234.673,0
El Salvador,Deaths,1,1,2020-03-01,,,6234.673,0
El Salvador,Deaths,181,180,2020-04-01,,,6234.673,0
El Salvador,Deaths,809,628,2020-05-01,,,6234.673,0
El Salvador,Deaths,2638,1829,2020-06-01,,,6234.673,0
El Salvador,Deaths,9534,6896,2020-07-01,,,6234.673,0
El Salvador,Deaths,18654,9120,2020-08-01,,,6234.673,0
El Salvador,Deaths,23725,5071,2020-09-01,,,6234.673,0
El Salvador,Deaths,28261,4536,2020-10-01,,,6234.673,0
El Salvador,Deaths,31368,3107,2020-11-01,,,6234.673,0
El Salvador,Deaths,37941,6573,2020-12-01,,,6234.673,0
El Salvador,Deaths,45846,7905,2021-01-01,,,6255.782,0
El Salvador,Deaths,48855,3009,2021-02-01,,,6255.782,0
El Salvador,Deaths,60446,11591,2021-03-01,,,6255.782,0
El Salvador,Deaths,62006,1560,2021-04-01,,,6255.782,0
El Salvador,Deaths,67769,5763,2021-05-01,,,6255.782,0
El Salvador,Deaths,69349,1580,2021-06-01,,,6255.782,0
El Salvador,Deaths,77133,7784,2021-07-01,,,6255.782,0
El Salvador,Deaths,86391,9258,2021-08-01,,,6255.782,0
El Salvador,Deaths,92067,5676,2021-09-01,,,6255.782,0
El Salvador,Deaths,107137,15070,2021-10-01,,,6255.782,0
El Salvador,Deaths,111682,4545,2021-11-01,,,6255.782,0
El Salvador,Deaths,117859,6177,2021-12-01,,,6255.782,0
El Salvador,Deaths,119156,1297,2022-01-01,,,6280.319,0
El Salvador,Deaths,111995,-7161,2022-02-01,,,6280.319,0
El Salvador,Deaths,127160,15165,2022-03-01,,,6280.319,0
El Salvador,Deaths,123727,-3433,2022-04-01,,,6280.319,0
El Salvador,Deaths,128017,4290,2022-05-01,,,6280.319,0
El Salvador,Deaths,124087,-3930,2022-06-01,,,6280.319,0
El Salvador,Deaths,129316,5229,2022-07-01,,,6280.319,0
El Salvador,Deaths,130690,1374,2022-08-01,,,6280.319,0
El Salvador,Deaths,126819,-3871,2022-09-01,,,6280.319,0
El Salvador,Deaths,131126,4307,2022-10-01,,,6280.319,0
El Salvador,Deaths,126900,-4226,2022-11-01,,,6280.319,0
El Salvador,Deaths,131130,4230,2022-12-01,,,6280.319,0
El Salvador,Deaths,131130,0,2023-01-01,,,6309.624,0
El Salvador,Deaths,118440,-12690,2023-02-01,,,6309.624,0
El Salvador,Deaths,38070,-80370,2023-03-01,,,6309.624,0
Equatorial Guinea,Deaths,0,0,2020-01-01,,,1716.468,0
Equatorial Guinea,Deaths,0,0,2020-02-01,,,1716.468,0
Equatorial Guinea,Deaths,0,0,2020-03-01,,,1716.468,0
Equatorial Guinea,Deaths,9,9,2020-04-01,,,1716.468,0
Equatorial Guinea,Deaths,219,210,2020-05-01,,,1716.468,0
Equatorial Guinea,Deaths,660,441,2020-06-01,,,1716.468,0
Equatorial Guinea,Deaths,1594,934,2020-07-01,,,1716.468,0
Equatorial Guinea,Deaths,2573,979,2020-08-01,,,1716.468,0
Equatorial Guinea,Deaths,2490,-83,2020-09-01,,,1716.468,0
Equatorial Guinea,Deaths,2573,83,2020-10-01,,,1716.468,0
Equatorial Guinea,Deaths,2542,-31,2020-11-01,,,1716.468,0
Equatorial Guinea,Deaths,2640,98,2020-12-01,,,1716.468,0
Equatorial Guinea,Deaths,2666,26,2021-01-01,,,1758.786,0
Equatorial Guinea,Deaths,2461,-205,2021-02-01,,,1758.786,0
Equatorial Guinea,Deaths,3051,590,2021-03-01,,,1758.786,0
Equatorial Guinea,Deaths,3176,125,2021-04-01,,,1758.786,0
Equatorial Guinea,Deaths,3499,323,2021-05-01,,,1758.786,0
Equatorial Guinea,Deaths,3583,84,2021-06-01,,,1758.786,0
Equatorial Guinea,Deaths,3800,217,2021-07-01,,,1758.786,0
Equatorial Guinea,Deaths,3818,18,2021-08-01,,,1758.786,0
Equatorial Guinea,Deaths,4051,233,2021-09-01,,,1758.786,0
Equatorial Guinea,Deaths,4886,835,2021-10-01,,,1758.786,0
Equatorial Guinea,Deaths,5081,195,2021-11-01,,,1758.786,0
Equatorial Guinea,Deaths,5425,344,2021-12-01,,,1758.786,0
Equatorial Guinea,Deaths,5528,103,2022-01-01,,,1803.545,0
Equatorial Guinea,Deaths,5096,-432,2022-02-01,,,1803.545,0
Equatorial Guinea,Deaths,5672,576,2022-03-01,,,1803.545,0
Equatorial Guinea,Deaths,5490,-182,2022-04-01,,,1803.545,0
Equatorial Guinea,Deaths,5673,183,2022-05-01,,,1803.545,0
Equatorial Guinea,Deaths,5490,-183,2022-06-01,,,1803.545,0
Equatorial Guinea,Deaths,5673,183,2022-07-01,,,1803.545,0
Equatorial Guinea,Deaths,5673,0,2022-08-01,,,1803.545,0
Equatorial Guinea,Deaths,5490,-183,2022-09-01,,,1803.545,0
Equatorial Guinea,Deaths,5673,183,2022-10-01,,,1803.545,0
Equatorial Guinea,Deaths,5490,-183,2022-11-01,,,1803.545,0
Equatorial Guinea,Deaths,5673,183,2022-12-01,,,1803.545,0
Equatorial Guinea,Deaths,5673,0,2023-01-01,,,1847.549,0
Equatorial Guinea,Deaths,5124,-549,2023-02-01,,,1847.549,0
Equatorial Guinea,Deaths,1647,-3477,2023-03-01,,,1847.549,0
Eritrea,Deaths,0,0,2020-01-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-02-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-03-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-04-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-05-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-06-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-07-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-08-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-09-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-10-01,,,3291.271,0
Eritrea,Deaths,0,0,2020-11-01,,,3291.271,0
Eritrea,Deaths,12,12,2020-12-01,,,3291.271,0
Eritrea,Deaths,172,160,2021-01-01,,,3350.183,0
Eritrea,Deaths,196,24,2021-02-01,,,3350.183,0
Eritrea,Deaths,233,37,2021-03-01,,,3350.183,0
Eritrea,Deaths,300,67,2021-04-01,,,3350.183,0
Eritrea,Deaths,398,98,2021-05-01,,,3350.183,0
Eritrea,Deaths,529,131,2021-06-01,,,3350.183,0
Eritrea,Deaths,931,402,2021-07-01,,,3350.183,0
Eritrea,Deaths,1127,196,2021-08-01,,,3350.183,0
Eritrea,Deaths,1205,78,2021-09-01,,,3350.183,0
Eritrea,Deaths,1356,151,2021-10-01,,,3350.183,0
Eritrea,Deaths,1548,192,2021-11-01,,,3350.183,0
Eritrea,Deaths,2071,523,2021-12-01,,,3350.183,0
Eritrea,Deaths,2701,630,2022-01-01,,,3409.447,0
Eritrea,Deaths,2855,154,2022-02-01,,,3409.447,0
Eritrea,Deaths,3193,338,2022-03-01,,,3409.447,0
Eritrea,Deaths,3090,-103,2022-04-01,,,3409.447,0
Eritrea,Deaths,3193,103,2022-05-01,,,3409.447,0
Eritrea,Deaths,3090,-103,2022-06-01,,,3409.447,0
Eritrea,Deaths,3193,103,2022-07-01,,,3409.447,0
Eritrea,Deaths,3193,0,2022-08-01,,,3409.447,0
Eritrea,Deaths,3090,-103,2022-09-01,,,3409.447,0
Eritrea,Deaths,3193,103,2022-10-01,,,3409.447,0
Eritrea,Deaths,3090,-103,2022-11-01,,,3409.447,0
Eritrea,Deaths,3193,103,2022-12-01,,,3409.447,0
Eritrea,Deaths,3193,0,2023-01-01,,,3470.39,0
Eritrea,Deaths,2884,-309,2023-02-01,,,3470.39,0
Eritrea,Deaths,927,-1957,2023-03-01,,,3470.39,0
Estonia,Deaths,0,0,2020-01-01,,,1329.669,0
Estonia,Deaths,0,0,2020-02-01,,,1329.669,0
Estonia,Deaths,14,14,2020-03-01,,,1329.669,0
Estonia,Deaths,978,964,2020-04-01,,,1329.669,0
Estonia,Deaths,1903,925,2020-05-01,,,1329.669,0
Estonia,Deaths,2068,165,2020-06-01,,,1329.669,0
Estonia,Deaths,2139,71,2020-07-01,,,1329.669,0
Estonia,Deaths,1967,-172,2020-08-01,,,1329.669,0
Estonia,Deaths,1920,-47,2020-09-01,,,1329.669,0
Estonia,Deaths,2151,231,2020-10-01,,,1329.669,0
Estonia,Deaths,2554,403,2020-11-01,,,1329.669,0
Estonia,Deaths,5139,2585,2020-12-01,,,1329.669,0
Estonia,Deaths,10037,4898,2021-01-01,,,1331.749,0
Estonia,Deaths,14034,3997,2021-02-01,,,1331.749,0
Estonia,Deaths,23021,8987,2021-03-01,,,1331.749,0
Estonia,Deaths,31686,8665,2021-04-01,,,1331.749,0
Estonia,Deaths,37739,6053,2021-05-01,,,1331.749,0
Estonia,Deaths,37975,236,2021-06-01,,,1331.749,0
Estonia,Deaths,39386,1411,2021-07-01,,,1331.749,0
Estonia,Deaths,39696,310,2021-08-01,,,1331.749,0
Estonia,Deaths,39637,-59,2021-09-01,,,1331.749,0
Estonia,Deaths,44235,4598,2021-10-01,,,1331.749,0
Estonia,Deaths,50539,6304,2021-11-01,,,1331.749,0
Estonia,Deaths,57954,7415,2021-12-01,,,1331.749,0
Estonia,Deaths,61415,3461,2022-01-01,,,1350.091,0
Estonia,Deaths,59541,-1874,2022-02-01,,,1350.091,0
Estonia,Deaths,73299,13758,2022-03-01,,,1350.091,0
Estonia,Deaths,75212,1913,2022-04-01,,,1350.091,0
Estonia,Deaths,79234,4022,2022-05-01,,,1350.091,0
Estonia,Deaths,77453,-1781,2022-06-01,,,1350.091,0
Estonia,Deaths,80809,3356,2022-07-01,,,1350.091,0
Estonia,Deaths,81779,970,2022-08-01,,,1350.091,0
